zip code tabulation area,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M,GEO_ID,B01003_001E,B19101C_001E,B19101C_001M,B19101C_002E,B19101C_002M,B19101C_003E,B19101C_003M,B19101C_004E,B19101C_004M,B19101C_005E,B19101C_005M,B19101C_006E,B19101C_006M,B19101C_007E,B19101C_007M,B19101C_008E,B19101C_008M,B19101C_009E,B19101C_009M,B19101C_010E,B19101C_010M,B19101C_011E,B19101C_011M,B19101C_012E,B19101C_012M,B19101C_013E,B19101C_013M,B19101C_014E,B19101C_014M,B19101C_015E,B19101C_015M,B19101C_016E,B19101C_016M,B19101C_017E,B19101C_017M,B19083_001E,B25003_001E,B25003_001M,B25003_002E,B25003_002M,B25003_003E,B25003_003M
91202,ZCTA5 91202,22258,1589,16862,1697,492,246,18,27,2630,466,0,25,1038,452,1218,294,620,210,598,206,860Z200US91202,22258,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.5092,8779,589,3776,489,5003,405
93110,ZCTA5 93110,16385,1306,10776,1239,254,132,145,128,808,376,6,11,2159,801,2237,682,1527,570,710,365,860Z200US93110,16385,65,66,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,23,38,0,21,39,55,3,5,0,21,0,21,0,21,0.5256,6515,585,3894,449,2621,421
94945,ZCTA5 94945,17280,1146,11446,950,562,305,118,161,1377,399,10,25,2136,1004,1631,447,632,275,999,304,860Z200US94945,17280,14,28,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,14,28,0,21,0,21,0,21,0.4762,7093,507,5075,475,2018,442
94924,ZCTA5 94924,1217,317,1009,290,0,14,0,14,11,17,0,14,40,35,157,91,106,85,51,61,860Z200US94924,1217,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5568,551,133,417,127,134,76
90028,ZCTA5 90028,31441,1796,14761,1188,2700,672,520,237,4202,700,11,21,5434,1059,3813,696,1975,597,1838,346,860Z200US90028,31441,155,87,0,29,0,29,0,29,0,29,0,29,0,29,0,29,29,45,0,29,0,29,19,25,30,48,21,32,56,49,0,29,0,29,0.5132,17643,962,667,198,16976,965
93401,ZCTA5 93401,29995,1107,22827,1049,470,251,148,74,1292,279,42,56,1635,518,3581,526,2049,454,1532,338,860Z200US93401,29995,44,28,7,12,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,3,4,12,19,0,25,11,17,11,17,0.5126,13460,460,6380,412,7080,454
92691,ZCTA5 92691,46618,1921,30144,1786,490,189,159,121,5430,839,64,93,3132,769,7199,1385,3192,768,4007,1168,860Z200US92691,46618,36,32,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,13,18,15,22,8,11,0.3873,16172,692,12457,613,3715,457
92867,ZCTA5 92867,44003,1900,23607,1284,671,404,443,206,5046,572,192,169,4975,905,9069,1265,6917,1282,2152,461,860Z200US92867,44003,104,58,11,18,0,29,8,17,0,29,0,29,33,34,0,29,0,29,0,29,0,29,5,10,10,15,0,29,0,29,19,23,18,19,0.4563,13317,490,9052,463,4265,359
92064,ZCTA5 92064,48555,124,30345,1320,1356,521,329,186,6515,718,218,262,3304,953,6488,822,3126,559,3362,617,860Z200US92064,48555,81,57,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,18,30,16,25,0,29,18,30,0,29,0,29,15,17,14,21,0.4296,16421,387,12430,514,3991,329
93449,ZCTA5 93449,8024,31,6518,369,73,109,13,13,252,121,172,174,270,150,726,288,541,310,185,105,860Z200US93449,8024,4,8,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,4,8,0,19,0,19,0.4686,4112,227,2757,306,1355,240
92626,ZCTA5 92626,50569,1780,27124,1565,1181,255,479,385,6919,1175,822,462,5938,1061,8106,1267,5866,1213,2240,474,860Z200US92626,50569,102,85,0,32,0,32,0,32,0,32,6,11,0,32,0,32,0,32,19,29,0,32,13,21,15,24,0,32,44,68,5,9,0,32,0.4300,19484,755,8188,499,11296,657
92264,ZCTA5 92264,20250,747,14895,617,455,105,250,106,1211,306,56,39,908,209,2475,530,2033,521,442,99,860Z200US92264,20250,29,14,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,5,7,23,13,0,25,0,25,0,25,1,3,0.5437,11480,402,7858,344,3622,260
91311,ZCTA5 91311,40557,2277,19138,1414,2729,851,142,80,7977,1137,0,29,4643,889,5928,1396,3707,1358,2221,544,860Z200US91311,40557,42,37,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,16,22,26,30,0,29,0,29,0,29,0.4204,14391,541,9613,442,4778,533
92869,ZCTA5 92869,36684,1717,20058,1664,434,231,308,259,4680,917,111,88,4453,938,6640,1059,5076,1031,1564,420,860Z200US92869,36684,83,73,0,29,0,29,44,60,0,29,0,29,5,10,0,29,0,29,0,29,20,28,0,29,0,29,0,29,10,17,0,29,4,7,0.4326,11647,522,8473,477,3174,402
91505,ZCTA5 91505,31843,1891,18160,1171,1089,397,314,173,3360,654,35,41,2816,654,6069,1475,3699,1207,2370,936,860Z200US91505,31843,127,88,0,29,0,29,0,29,0,29,0,29,0,29,7,11,7,13,0,29,0,29,0,29,65,72,12,19,0,29,32,41,4,7,0.4398,12975,590,5733,479,7242,604
94044,ZCTA5 94044,37540,45,20556,965,754,316,607,295,7956,750,608,321,1599,462,5460,623,2360,483,3100,470,860Z200US94044,37540,106,67,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,53,49,53,46,0.4141,13982,385,9570,418,4412,414
94510,ZCTA5 94510,26879,81,17298,908,938,322,38,40,3220,556,94,79,1276,375,4015,733,1551,458,2464,462,860Z200US94510,26879,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4210,10925,382,7776,410,3149,323
94550,ZCTA5 94550,49610,1745,32874,1743,643,250,187,158,7475,836,167,125,2032,585,6232,865,3761,781,2471,430,860Z200US94550,49610,35,42,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,2,3,27,32,0,29,0,29,3,25,3,9,0.4449,17524,632,13035,607,4489,424
90755,ZCTA5 90755,11654,89,4929,817,878,331,42,42,2914,611,101,128,1156,350,1634,625,527,263,1107,499,860Z200US90755,11654,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4124,4710,482,2453,458,2257,271
91501,ZCTA5 91501,19343,1257,13453,1247,425,186,56,62,1928,449,0,21,1686,909,1795,437,926,297,869,340,860Z200US91501,19343,10,20,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,20,0,21,0,21,0,21,0,21,0,21,0,21,0.5058,8029,436,3202,354,4827,450
92833,ZCTA5 92833,52038,2242,17318,1951,1143,437,441,234,18453,1356,188,159,6482,1300,8013,1293,5915,1203,2098,525,860Z200US92833,52038,131,120,0,32,2,3,0,32,0,32,0,32,0,32,0,32,67,105,11,19,0,32,0,32,5,9,3,4,43,52,0,32,0,32,0.4485,16568,706,9311,556,7257,571
92262,ZCTA5 92262,26064,906,17032,777,2503,667,161,81,837,258,52,42,2156,599,3323,660,2640,665,683,157,860Z200US92262,26064,50,45,0,25,3,4,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,25,39,8,12,0,25,0,25,4,6,10,15,0.5449,13213,473,8330,484,4883,423
92646,ZCTA5 92646,55814,2275,37494,1870,508,195,310,137,7408,894,96,89,2624,780,7374,899,3993,650,3381,642,860Z200US92646,55814,114,89,24,40,0,32,0,32,0,32,0,32,0,32,5,8,0,32,0,32,0,32,0,32,69,84,8,11,0,32,8,12,0,32,0.4069,21419,882,16066,726,5353,522
95442,ZCTA5 95442,2986,898,2463,869,0,14,30,39,48,44,0,14,192,152,253,151,112,104,141,115,860Z200US95442,2986,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5520,1421,400,1030,372,391,172
95404,ZCTA5 95404,37317,1771,23915,1716,591,254,351,157,2742,684,288,271,4671,954,4759,833,2802,702,1957,447,860Z200US95404,37317,7,12,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,7,12,0,29,0,29,0.4749,15642,732,9269,665,6373,513
95117,ZCTA5 95117,27798,1934,9931,1195,2072,716,100,80,7572,1109,48,67,5254,1293,2821,787,1493,698,1328,365,860Z200US95117,27798,17,26,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,17,26,0,25,0.4638,10144,563,3611,398,6533,553
94574,ZCTA5 94574,7646,336,5391,323,60,65,52,43,92,48,9,16,1299,400,743,299,506,201,237,159,860Z200US94574,7646,7,11,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7,11,0,19,0,19,0,19,0,19,0,19,0.5425,3293,218,2189,204,1104,180
94933,ZCTA5 94933,1255,391,686,269,57,97,28,44,89,88,0,14,158,242,237,171,85,129,152,126,860Z200US94933,1255,13,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,13,20,0,14,0.3813,585,168,422,130,163,118
92108,ZCTA5 92108,24401,1572,14015,1112,1525,537,133,89,3112,674,90,105,1599,594,3927,830,1949,581,1978,530,860Z200US92108,24401,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4159,13119,611,3781,405,9338,660
91506,ZCTA5 91506,18773,1219,10975,958,294,202,23,42,2833,798,10,20,1651,562,2987,751,1875,715,1112,426,860Z200US91506,18773,11,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,11,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.5119,7908,487,4628,468,3280,461
95765,ZCTA5 95765,43225,1274,28608,1418,661,246,76,61,5835,745,51,48,2112,692,5882,877,2742,724,3140,565,860Z200US95765,43225,31,28,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,7,13,0,29,0,29,18,23,6,9,0.4051,14604,500,10031,521,4573,406
92124,ZCTA5 92124,31032,1730,20293,1406,2044,954,120,78,3370,476,50,45,1334,368,3821,581,1926,479,1895,377,860Z200US92124,31032,36,30,0,29,0,29,0,29,0,29,7,12,0,29,0,29,0,29,0,29,0,29,0,29,0,29,11,18,0,29,18,22,0,29,0.3792,11475,507,5178,382,6297,507
92101,ZCTA5 92101,48163,2064,29737,1515,3791,615,463,158,4763,881,353,162,3364,960,5692,752,3703,639,1989,391,860Z200US92101,48163,47,73,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,47,73,0,29,0,29,0,29,0.4817,28670,1020,7190,610,21480,1102
91344,ZCTA5 91344,53248,2521,27285,1680,1476,495,596,288,9683,1024,65,88,6121,1105,8022,1397,6281,1265,1741,374,860Z200US91344,53248,111,65,0,32,0,32,0,32,0,32,0,32,0,32,35,35,15,25,0,32,0,32,8,14,0,32,0,32,0,32,0,32,53,42,0.4460,17774,731,12812,593,4962,524
94923,ZCTA5 94923,1457,548,1104,310,16,28,0,14,0,14,0,14,328,464,9,12,9,12,0,14,860Z200US94923,1457,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4257,684,184,546,167,138,84
90815,ZCTA5 90815,43461,1868,27888,1921,2998,602,315,223,5127,713,188,169,2278,617,4667,634,2266,462,2401,461,860Z200US90815,43461,98,78,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,20,0,29,0,29,16,28,49,63,21,23,0.4413,15457,592,10009,561,5448,418
95121,ZCTA5 95121,35722,2121,4638,712,981,353,696,410,22160,2049,64,65,3886,698,3297,577,2383,522,914,299,860Z200US95121,35722,127,79,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,20,0,29,44,39,15,18,56,56,0.4158,9783,471,7541,449,2242,311
91387,ZCTA5 91387,46283,2108,21336,1596,3070,785,497,364,4751,776,12,21,7271,1303,9346,1812,7546,1837,1800,436,860Z200US91387,46283,105,101,0,29,0,29,0,29,0,29,0,29,0,29,5,7,0,29,0,29,47,75,3,6,0,29,0,29,0,29,14,17,36,57,0.4177,14233,462,9318,435,4915,474
95742,ZCTA5 95742,16287,867,7620,966,1131,312,43,30,4645,549,114,85,603,262,2131,475,1168,367,963,319,860Z200US95742,16287,12,11,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,7,9,5,7,0,21,0,21,0.3495,4788,281,4183,296,605,187
94720,ZCTA5 94720,5649,809,2039,455,366,147,48,38,2136,474,8,13,386,146,666,152,180,92,486,141,860Z200US94720,5649,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.5631,195,88,46,39,149,80
95864,ZCTA5 95864,25137,1783,18460,1678,525,213,147,181,1941,568,14,25,1638,417,2412,540,770,273,1642,442,860Z200US95864,25137,23,36,0,25,0,25,0,25,23,36,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4875,9875,627,7450,563,2425,357
91748,ZCTA5 91748,43137,2128,4206,755,693,232,369,400,25753,1619,163,131,9233,1291,2720,535,1927,482,793,242,860Z200US91748,43137,50,49,6,11,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,22,33,0,29,0,29,22,35,0.4817,13793,592,8910,589,4883,346
93405,ZCTA5 93405,23856,1181,18636,1167,241,132,140,116,1493,254,42,46,902,394,2402,427,1193,271,1209,277,860Z200US93405,23856,62,49,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,20,27,0,25,15,28,14,25,13,22,0,25,0.5545,8558,436,2799,284,5759,468
95811,ZCTA5 95811,8487,821,4727,574,671,223,146,100,1086,299,172,197,652,241,1033,379,447,321,586,212,860Z200US95811,8487,23,29,0,19,7,12,0,19,0,19,0,19,0,19,0,19,0,19,0,19,16,27,0,19,0,19,0,19,0,19,0,19,0,19,0.4830,4831,394,814,174,4017,371
92029,ZCTA5 92029,20296,1052,13849,1013,430,196,110,107,1874,334,28,25,1493,469,2512,631,1233,438,1279,465,860Z200US92029,20296,9,16,6,12,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,3,10,0,25,0,25,0,25,0.4231,7704,412,5649,352,2055,422
90808,ZCTA5 90808,39351,1599,24009,1434,1633,609,339,307,4497,723,184,129,2474,516,6215,911,3492,735,2723,580,860Z200US90808,39351,64,75,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,14,25,7,11,43,58,0,29,0.3731,14217,480,11808,564,2409,345
95476,ZCTA5 95476,35139,1684,25215,1267,414,236,242,204,580,222,24,39,4052,929,4612,1236,3593,1208,1019,270,860Z200US95476,35139,71,66,29,51,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,15,24,0,29,0,29,27,32,0,29,0.4780,14996,703,10083,657,4913,568
90807,ZCTA5 90807,33320,1914,14285,1742,4941,897,312,148,5093,916,8,22,4252,1073,4429,699,2321,554,2108,484,860Z200US90807,33320,35,30,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,4,8,0,29,0,29,11,18,0,29,20,23,0,29,0.4383,12808,565,7278,519,5530,558
91203,ZCTA5 91203,16482,1288,10151,1029,454,315,18,26,3067,741,99,111,1699,771,994,361,703,365,291,121,860Z200US91203,16482,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4852,6938,419,1435,233,5503,384
95405,ZCTA5 95405,22811,1497,16898,1267,272,162,233,177,640,234,391,239,1787,705,2590,589,1510,430,1080,382,860Z200US95405,22811,24,33,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,24,33,0,25,0.4366,9419,563,5713,441,3706,469
94951,ZCTA5 94951,3628,752,2880,555,0,14,0,14,37,38,0,14,99,150,612,304,452,207,160,136,860Z200US94951,3628,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4619,1472,211,979,189,493,155
94523,ZCTA5 94523,34789,195,21322,1121,1269,517,96,69,6046,956,235,265,1102,381,4719,755,2185,598,2534,531,860Z200US94523,34789,14,21,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,14,21,0,29,0,29,0,29,0,29,0,29,0.4158,13817,495,8772,515,5045,544
91504,ZCTA5 91504,27268,1798,16366,1375,1332,909,257,153,2934,613,15,24,1752,494,4612,1003,2734,738,1878,709,860Z200US91504,27268,49,44,11,17,0,25,0,25,17,33,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,4,6,0,25,0,25,17,27,0.5023,10067,599,5254,420,4813,478
94947,ZCTA5 94947,24360,1266,15788,1033,616,354,30,46,1339,342,0,25,2415,846,4172,886,2020,722,2152,711,860Z200US94947,24360,30,46,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,30,46,0,25,0,25,0,25,0,25,0.4745,8938,456,6220,453,2718,392
92624,ZCTA5 92624,6685,877,5150,796,39,62,17,27,142,98,0,19,806,637,531,269,266,196,265,181,860Z200US92624,6685,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4483,2736,282,1653,259,1083,260
93437,ZCTA5 93437,3688,432,2347,347,376,221,48,40,167,66,26,32,142,84,582,188,162,110,420,168,860Z200US93437,3688,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.2837,1179,180,0,14,1179,180
91741,ZCTA5 91741,26166,1403,15339,1130,638,301,154,114,3493,654,95,120,2185,495,4262,1067,2599,892,1663,447,860Z200US91741,26166,40,34,0,25,13,19,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,27,29,0,25,0,25,0,25,0.4428,8777,442,6322,401,2455,375
90630,ZCTA5 90630,49565,170,18167,1183,1626,494,227,169,18618,1282,104,81,3737,1032,7086,1028,3490,787,3596,666,860Z200US90630,49565,71,48,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,13,21,0,29,25,31,28,29,0,29,0,29,5,9,0.4168,16018,444,10787,545,5231,502
91390,ZCTA5 91390,18722,1629,12673,1293,418,210,157,136,1145,225,17,29,2043,1091,2269,464,1592,400,677,269,860Z200US91390,18722,25,26,0,21,0,21,0,21,0,21,15,19,0,21,0,21,0,21,0,21,0,21,0,21,10,15,0,21,0,21,0,21,0,21,0.4051,6326,418,5525,344,801,283
90010,ZCTA5 90010,4478,657,881,304,264,134,32,44,2947,534,0,14,241,171,113,68,39,44,74,53,860Z200US90010,4478,11,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,20,0,14,0,14,0,14,0,14,0,14,0.4694,2488,303,444,152,2044,263
90026,ZCTA5 90026,62902,1891,24131,1367,2389,446,826,344,8514,764,354,243,18416,1496,8272,1128,5278,983,2994,542,860Z200US90026,62902,250,111,0,32,0,32,29,37,32,45,14,25,15,18,0,32,6,10,0,32,49,49,4,8,32,22,17,23,0,32,0,32,52,48,0.4918,26461,769,6635,458,19826,743
95377,ZCTA5 95377,36182,1906,11335,1550,2392,643,478,290,12308,1506,389,226,3547,1322,5733,1891,3599,1745,2134,531,860Z200US95377,36182,164,94,0,29,0,29,27,40,0,29,0,29,0,29,0,29,0,29,13,26,4,10,0,29,0,29,20,22,0,29,29,39,71,63,0.3392,9612,440,7094,531,2518,398
95064,ZCTA5 95064,9883,295,3467,350,257,93,58,45,2991,323,13,35,1089,195,2008,289,706,173,1302,228,860Z200US95064,9883,3,7,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,3,7,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4491,495,129,174,78,321,103
91401,ZCTA5 91401,39011,1596,18800,1377,1988,557,402,281,1926,407,39,44,7194,1049,8662,1509,7135,1477,1527,400,860Z200US91401,39011,82,61,0,29,0,29,21,32,0,29,0,29,0,29,0,29,0,29,0,29,0,29,40,44,21,34,0,29,0,29,0,29,0,29,0.4887,15053,482,5099,416,9954,483
95460,ZCTA5 95460,2144,340,1975,309,38,62,0,14,38,37,0,14,0,14,93,95,0,14,93,95,860Z200US95460,2144,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4946,1062,182,816,167,246,130
91040,ZCTA5 91040,21436,1139,14086,1219,742,391,92,90,1894,487,6,11,1248,404,3368,726,2223,580,1145,423,860Z200US91040,21436,37,36,0,25,0,25,0,25,1,3,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,18,26,0,25,0,25,18,26,0.4450,7513,387,5013,380,2500,345
92870,ZCTA5 92870,52384,49,25601,1546,1257,377,234,128,9542,927,63,58,5203,873,10484,1277,7598,1254,2886,816,860Z200US92870,52384,50,33,0,32,0,32,0,32,0,32,0,32,12,19,0,32,9,14,0,32,0,32,0,32,20,22,9,15,0,32,0,32,0,32,0.4230,16979,469,10752,545,6227,485
94546,ZCTA5 94546,45848,1793,18401,1435,3748,1074,549,260,14481,1386,107,114,2764,683,5798,1105,3265,1026,2533,433,860Z200US94546,45848,121,80,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,17,24,0,29,47,64,39,38,0,29,8,10,10,16,0.4217,15918,620,10469,597,5449,478
94130,ZCTA5 94130,2829,392,1009,439,570,237,35,52,203,109,23,45,419,167,570,279,256,194,314,207,860Z200US94130,2829,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5215,617,96,0,14,617,96
93111,ZCTA5 93111,18234,1334,12808,1107,211,166,209,152,1245,359,0,21,1498,535,2263,405,1375,302,888,311,860Z200US93111,18234,33,37,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,5,9,0,21,28,36,0.4501,6346,433,4276,361,2070,358
92003,ZCTA5 92003,4978,782,3461,532,13,37,0,14,110,70,0,14,426,256,968,649,713,631,255,188,860Z200US92003,4978,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4811,1704,188,1149,214,555,144
94534,ZCTA5 94534,41122,1482,17606,1355,4995,888,127,94,10020,777,674,477,2124,609,5576,892,2161,499,3415,763,860Z200US94534,41122,19,24,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,13,22,6,12,0,29,0.4037,13738,487,10466,555,3272,368
95409,ZCTA5 95409,25960,1575,18871,1061,190,130,335,235,1906,421,141,168,1650,660,2867,918,1528,629,1339,529,860Z200US95409,25960,107,81,19,27,0,25,0,25,0,25,24,37,0,25,0,25,0,25,0,25,39,62,0,25,18,27,0,25,0,25,0,25,7,12,0.4662,11693,545,7975,546,3718,345
91737,ZCTA5 91737,22797,1405,11062,1079,1384,487,164,209,3365,648,33,37,2922,766,3867,824,2481,620,1386,430,860Z200US91737,22797,85,107,0,25,0,25,0,25,0,25,0,25,0,25,68,105,0,25,0,25,0,25,0,25,0,25,3,5,5,8,9,13,0,25,0.4588,7880,463,5534,362,2346,438
91915,ZCTA5 91915,35385,2423,10726,1591,2853,793,213,180,8166,1140,33,44,4328,1289,9066,1890,6567,1787,2499,701,860Z200US91915,35385,97,75,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,32,54,0,29,0,29,40,51,11,19,14,24,0.3509,10494,561,7513,551,2981,446
93012,ZCTA5 93012,36007,1369,22589,1423,1352,466,284,233,4692,709,103,85,1285,454,5702,1075,4131,1003,1571,336,860Z200US93012,36007,22,22,0,29,0,29,0,29,0,29,0,29,0,29,9,16,0,29,0,29,0,29,0,29,3,5,0,29,0,29,10,17,0,29,0.4658,13658,485,9368,523,4290,513
91201,ZCTA5 91201,22261,1522,16968,1324,174,105,272,242,1310,312,44,67,1700,618,1793,664,791,328,1002,530,860Z200US91201,22261,58,61,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,37,56,21,31,0.5019,8031,420,2627,296,5404,406
91754,ZCTA5 91754,33176,1233,4281,788,455,273,295,198,20321,1299,34,43,5402,882,2388,498,1513,389,875,283,860Z200US91754,33176,113,79,0,29,0,29,0,29,31,44,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,33,42,27,40,22,20,0,29,0.4866,12041,493,6757,490,5284,420
91601,ZCTA5 91601,37033,1654,18864,1110,4114,757,137,72,3170,858,61,88,5501,877,5186,802,3169,602,2017,481,860Z200US91601,37033,36,33,0,29,0,29,2,5,0,29,0,29,0,29,0,29,7,12,0,29,0,29,5,9,0,29,0,29,0,29,0,29,22,28,0.4853,18732,833,3004,375,15728,761
91325,ZCTA5 91325,35116,2096,14921,1506,1859,552,273,229,5505,785,65,87,7791,1430,4702,892,3167,765,1535,463,860Z200US91325,35116,64,63,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,24,35,0,29,0,29,4,7,0,29,36,50,0.4864,12795,636,5859,406,6936,602
94805,ZCTA5 94805,15356,1306,5708,725,1475,570,197,123,2609,665,16,25,2772,831,2579,655,1271,504,1308,456,860Z200US94805,15356,37,27,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,18,0,21,19,18,0,21,8,14,0,21,0,21,0.3937,5727,470,3872,466,1855,292
92881,ZCTA5 92881,29986,1842,15000,1293,1080,455,141,127,4129,700,266,269,4200,963,5170,1162,3470,999,1700,501,860Z200US92881,29986,72,71,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,36,55,0,25,23,27,9,20,4,7,0.4214,9043,427,7431,456,1612,287
91103,ZCTA5 91103,24910,1546,7941,890,3764,927,143,110,3115,603,16,26,6935,886,2996,554,1943,477,1053,279,860Z200US91103,24910,53,48,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,5,7,10,16,28,47,0,25,0,25,0,25,10,15,0.5390,8496,472,3955,389,4541,360
90089,ZCTA5 90089,4777,455,1820,266,392,174,54,59,1587,376,0,14,505,185,419,151,181,109,238,136,860Z200US90089,4777,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,-666666666.0000,6,8,0,14,6,8
